,listing_id,user_id,shop_id,title,description,state,creation_timestamp,created_timestamp,ending_timestamp,original_creation_timestamp,last_modified_timestamp,updated_timestamp,state_timestamp,quantity,shop_section_id,featured_rank,url,num_favorers,non_taxable,is_taxable,is_customizable,is_personalizable,personalization_is_required,personalization_char_count_max,personalization_instructions,listing_type,tags,materials,shipping_profile_id,processing_min,processing_max,who_made,when_made,is_supply,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,style,file_data,has_variations,should_auto_renew,language,taxonomy_id,production_partners,skus,price.amount,price.divisor,price.currency_code
18,578608160,88298063,15457632,Trojans Cheer SVG/PNG,"This is an INSTANT digital DOWNLOAD, not a physical item. Digital files, once purchased can be downloaded directly from Etsy.
You may use for commercial use up to 500 products with this design to resale, you may not resell or give away the original file.
Due to the electronic nature of the file, NO REFUNDS will be given. Therefore, please make sure you check (and double-check!) the file type you need prior to making your purchase
Please note that resolution and colors may vary from screen to screen and printer to printer.If you use Silhouette Studio, you must upgrade your software to Designer Edition to use SVG files. This is a Silhouette requirement. I do not offer DXF files. Once your software is upgraded to Designer Edition or greater, the SVG file will work properly as designed. If you have questions please reach out to me before purchasing a design. 
If you need a design customized with a different team name or color please reach out to me before purchasing. I do offer custom designs. Thank you.",active,1655295639,1655295639,1665836439,1518099747,1655295639,1655295639,1521332651,961,23952449.0,-1,https://www.etsy.com/listing/578608160/trojans-cheer-svgpng,85,False,True,True,False,False,,,download,"['Trojans cheer svg', 'trojans svg', 'glitter svg', 'school spirit svg', 'megaphone svg', 'pom pom svg', 'tshirt svg', 'cheerleader svg', 'popular svg', 'cricut svg', 'trendy svg', 'trojans cheer mom', 'trojans cheer png']",[],,,,i_did,2010_2019,True,,,,,,,False,[],"1 PNG, 1 other file",False,True,en-US,77,[],[],389,100,USD
19,1087391356,248567847,21373433,"Back Print Hoodie, Motivational Saying, Break The Rules Quote, Unisex Hoodie","Everyone needs a cozy go-to hoodie to curl up in, so go for one that&#39;s soft, smooth, and stylish. It&#39;s the perfect choice for cooler evenings!

• 50% pre-shrunk cotton, 50% polyester
• Fabric weight: 8.0 oz/yd² (271.25 g/m²)
• Air-jet spun yarn with a soft feel and reduced pilling
• Double-lined hood with matching drawcord
• Quarter-turned body to avoid crease down the middle
• 1 × 1 athletic rib-knit cuffs and waistband with spandex
• Front pouch pocket
• Double-needle stitched collar, shoulders, armholes, cuffs, and hem

Sizing Information:

Most of our shirts and hoodies are unisex. Please refer to our sizing chart in the thumbnails for exact measurements (order 1 size up if you are big chested or if you prefer a looser fit). 

Print care instructions:

Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. 
Use non-chlorine bleach, only when necessary. No fabric softeners.
Tumble dry low, or hang-dry for longest life.
Cool iron inside-out if necessary. Do not iron decoration.
Do not dry clean.

www.etsy.com/shop/Bunkis1st",active,1655295633,1655295633,1665836433,1634123591,1655295634,1655295634,1634123623,39960,35619815.0,-1,https://www.etsy.com/listing/1087391356/back-print-hoodie-motivational-saying,0,False,True,True,False,False,,,physical,"['women and girls', 'motivational saying', 'trendy and cute', 'aesthetic lettering', 'for him and her', 'sarcastic and ironic', 'fall and winter', 'autumn fashion', 'funny quote', 'Calligraphy design', 'hand written', 'Inspirational meme', 'Provocative call']",['soft and cosy'],80255493997.0,2.0,5.0,someone_else,made_to_order,False,,,,,,,False,[],,True,True,en-US,506,[],[],3495,100,USD
20,860480979,31021368,12441439,Print &#39;Jehovah Shammah - Abiding in His Presence&#39; Panoramic Monochrome Bible Names of God Christian Home Faith Encouragement Declaration,"&#39;Jehovah Shammah, Abiding in His Presence&#39;  -  Print from my original brush-lettered painting

Encouragement to display where you can see it! This print would make a great gift and a wonderful declaration in any home.

Printed on Premium Smooth White 240gsm Matt paper using Epson UltraChrome HD Inks.

Prints are stamped on the back.

All prints are carefully wrapped in tissue paper and place in a strong postal tube for shipping.

I currently offer this print in two sizes:

Small measuring approx 165mm x 495mm
Large measuring approx 330mm x 990mm

Other sites where you will find my work are:
https://www.facebook.com/raramakes
https://www.instagram.com/raramakes

©Karen Lindsay 2016-2020. 

Thanks so much for visiting and viewing my work!",active,1655295633,1655295633,1665836433,1598375056,1655295633,1655295633,1598375056,7,31067973.0,-1,https://www.etsy.com/listing/860480979/print-jehovah-shammah-abiding-in-his,4,False,True,False,False,False,,,physical,"['Christian Art', 'Wall art', 'Brush lettering', 'modern calligraphy', 'Karen Lindsay', 'Rara Makes', 'monochrome', 'Black and white', 'Wedding gift', 'Unique Christian', 'Baptism gift', 'Hebrew name', 'The Lord is there']","['Epson Ultrachrome HD Inks', 'matt white paper']",80622444291.0,1.0,3.0,i_did,made_to_order,False,,,,,,,False,[],,True,True,en-US,119,[],[],2499,100,GBP
21,548544503,112933717,15134238,Faber-Castell Artist Pitt Pens - Shades of Grey Set of 6,"Faber-Castell Artist Pitt Pens - Shades of Grey Set of 6

Pitt Artist Pens are great for sketching, journaling, cartooning, and drawing. Pigmented Indian ink, lightfast, waterproof, permanent, odorless, acid-free and pH neutral. The versatile brush tip provides the ability to create a variety of line widths.

Set Includes:

Soft Brush Tip
- Cold Grey 1230
- Cold Grey III 232
- Cold Grey IV 233
- Cool Grey VI 235
- Dark Indigo 157
- Soft Brush 199 (Black)


Copyright © 2017 PeriwinklePersian
All rights reserved
All photos, text, art, design and or files may not be copied,
reproduced or redistributed without prior written consent
of PeriwinklePersian.
For information on use outside of the copyright terms and
conditions please contact PeriwinklePersian@4colorart.com",active,1655295630,1655295630,1665836430,1501756861,1655295630,1655295630,1591701641,1,21730818.0,-1,https://www.etsy.com/listing/548544503/faber-castell-artist-pitt-pens-shades-of,5,False,True,False,False,False,,,physical,"['Markers', 'Inking Markers', 'Journaling', 'Bible Journaling', 'Catooning', 'Pens', 'Illsutration', 'Brush Tip', 'Faber-Castell', 'Pitt', 'shades of grey']",[],43619842374.0,1.0,1.0,someone_else,2010_2019,True,3.0,oz,9.0,6.0,1.0,in,False,[],,False,True,en-US,562,[],[],1300,100,USD
22,660321130,138168131,16702752,Name Stamp | Personalized Stamp | Self Inking Stamp | Signature Stamp | Customized Stamp | Calligraphy Stamp | Kids Stamp | Unique Gift,"All the texts on the stamp can be changed at your request. You may send me the signature picture (please give high resolution picture).

I will send you the stamp proof for your confirmation within 24 hours upon receipt of the order.",active,1655295629,1655295629,1665836429,1547224297,1655295629,1655295629,1644890587,626,25327196.0,-1,https://www.etsy.com/listing/660321130/name-stamp-personalized-stamp-self,557,False,True,True,True,True,888.0,"Text on the stamp:
(Name or other words)

Font code:
(If signature, please give high resolution big picture.)

Phone number:
(It&#39;s for shipping use only.)",physical,"['name stamp', 'kids name stamp', 'personalized stamp', 'kids stamp', 'stamps for kids', 'name stamps', 'xmas gifts', 'gifts', 'christmas gifts', 'gift', 'xmas gift', 'christmas gift', 'birthday gifts']",[],69705989661.0,1.0,3.0,i_did,made_to_order,False,,,,,,,False,[],,True,False,en-US,6365,[],[],999,100,USD
23,616908602,79646867,12258223,"Sale! Personalized Address Stamp, Calligraphy Address Stamp, Wedding Gift, Family Address Stamp, Housewarming Gift,Client Gift,  AS014","Description
This personalized self inking return address stamp customized with your name
and address. It is excellent for high volume stamping needs, and it can be
used for many years. You can also have your company logo and signatures on it
too. It is so convenient to use as a perfect gift for wedding presents,
bridal shower gift, housewarming gift, friends, family, teachers, real estate
clients, and everyone for everyday use!

SPECIFICATIONS
----------------------------
• Approximately the address stamp size is 1 1/8&quot; x 2&quot;
• Up to 10,000 stamp impressions
• Self Inking stamps are pre-inked with the color ink of your choice.
• 100% Satisfaction Guaranteed

Please make sure to provide customer info (Last Name, First name, Address)
when you check out or send us a message after you have placed and
order. You can choose the color of the address stamp from the color pallet. If
no color is chosen, it will be sent as shown in the picture.

If you are not satisfied with this design, you can take a look at over 100
designs in our store to find the one that suits you best or send us your ideas so
that we can create a customized address stamp specially for you (at an extra
$4 cost)!

Shipping:
-------------------------

● All address stamps are shipped by USPS first class package with
tracking number (our standard shipping). Estimated shipping time: 8-12
business days within USA (may not be guaranteed according to
USPS).
● If you need your address stamp faster, you can choose Priority Mail.
Estimated shipping time: 1-3 business days within USA (guaranteed by
USPS).

We will send you one free preview if you ask. You may also send your
artwork to us in JPG, AI format (Extra cost applies to special services).
We will send out the stamp six days after we send out the preview, even
without the buyer&#39;s approval. 
Color may vary slightly due to the color setting of each individual monitor.
Please feel free to message me with any questions . I LOVE custom orders
too!",active,1655295623,1655295623,1665836423,1532338904,1655295623,1655295623,1570307823,44,24277838.0,-1,https://www.etsy.com/listing/616908602/sale-personalized-address-stamp,50,False,True,True,True,True,256.0,"Enter name(s) and address you want on your stamp.
Thank you!",physical,"['Handwriting Font', 'address stamp', 'Wedding Gift Stamp', 'Return Address Stamp', 'Family address Stamp', 'Invitations Stamps', 'Self Inking Stamp', 'Calligraphy Stamp', 'Rubber Stamp', 'housewarming gift']",['Acrylic'],60010772900.0,3.0,10.0,collective,made_to_order,False,,,,,,,False,[],,True,True,en-US,6365,[],[],2999,100,USD
24,270367221,74659704,11875684,"Digital alphabet gold floral alphabet, Digital alphabet branches signs Floral Monogram Flowers ABC","large letters are  2,6&quot; tall
small letters 1.7&quot;-2.6&quot;  tall
300dpi for beautiful, high resolution prints
You will get
26 PNG file- large letters with a branch
26 PNG file - small letters (without twigs)
10 PNG files - number (with a branch)
10 PNG files - number (without twigs)
3 PNG file - signs: & ? !
PNG files with transparent background

4 Zip folder

Clipart is also perfect for:
Printed Paper Products
Scrapbooking ideas
Stickers
Magnets
Wedding Invitations and another invite cards
Wedding decorations
Jewelry
Web Design, blogs design
Business Cards
Party Tags, Invitations

DELIVERY
- Files are instant download, you will be taken to the download page after payment.
- Please note you will not receive any PRINTED products or any products in the mail
- This is a digital product, no physical item will be sent.

PLEASE NOTE: 
Due to the nature of this product, NO REFUNDS will be given. All sales are final.
But please contact me if you have any problems with your order.

Thank you for visiting!",active,1655295621,1655295621,1665836421,1456848157,1655295621,1655295621,1530407522,98,18665411.0,-1,https://www.etsy.com/listing/270367221/digital-alphabet-gold-floral-alphabet,137,False,True,False,False,False,,,download,"['Download', 'Digital clipart', 'clipart', 'printable', 'numbers', 'signs', 'alphabet', 'Digital alphabet', 'floral alphabet', 'scrapbooking', 'floral', 'digital', 'gold alphabet']",[],,,,i_did,2010_2019,False,,,,,,,False,[],4 ZIP,False,True,en-US,562,[],[],200,100,USD
25,960974023,53517205,10023211,"Calligraphy Embossing Seal, Monogram Invitations, Botanical Embosser Stamp, Custom Seal, Personalized Wedding Initials, GENEVIEVE EWEDD120","Custom couples calligraphy script monogram save the date embossing envelope embosser stamper with botanical embellishment… Perfect for adding a unique personal touch to your wedding invitations and stationery. Very cute touch for wedding favors & couples gifts too!

. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
 
S I Z E

• 2 inches (51mm) - Max 10 characters
• 1.6 inches (41mm) - Max 14 characters
• Note: Embossing seals in the listing photos are NOT TO SCALE. Please refer to &quot;SIZE&quot; for the exact measurements... they may appear smaller in reality.
 

S P E C S 

• Black and chrome embosser. 
• Embosser seal engraved inserts are removable and interchangeable. You can order multiple replacement inserts to use in your embosser tool!
• Luxe chrome embosser coming soon!
 

O P T I O N S

• Complete Embosser 
• Insert Only (This is a replacement engraved insert. Only purchase if you already have the embosser tool)
 
E M B O S S E R . D I R E C T I O N
• Prior to ordering your embosser, you need to decide which direction you will be embossing from.  
• There are 4 options; 
- Emboss from BOTTOM : This is the most popular choice. Perfect for embossed envelope flaps & place cards.
- Emboss from TOP : This is a great option for header paper & adding embossed detailing to the top of stationery.
- Emboss from RIGHT : This is typically used to emboss library stamps down the right side of a page.
- Emboss from LEFT : Great for adding embossed detailing down the left side of a page.

. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
 
C U S T O M I Z A T I O N
 
• Add your personalized text in the &#39;Notes to Seller&#39; box at checkout
• Make sure to double check your spelling - we copy and paste directly from your notes!
• Proofs are not automatically issued, but are available upon request.

. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
 
S H I P P I N G | P R O D U C T I O N

• Production time is 3-5 business days (slower if proofs are requested)
• Orders are handmade and shipped from our studio in Ireland.
• We ship to EUROPE!! Please message us or head to our website for shipping options.
• All orders are shipped via Express Tracked Shipping. 
• FREE Tracked Shipping over €35 is available for USA.
• FREE Tracked Shipping over €100 is available on our website for Ireland, UK & Canada.
• Courier upgrades for US, Canada & Australia are available at checkout.

. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .

T H E . G E N E V I E V E . C O L L E C T I O N !

• Shop the full GENEVIEVE collection here:
https://www.etsy.com/shop/heirloomsealsco?ref=hdr_shop_menu%C2%A7ion_id&search_query=GENEVIEVE 


S U P P L I E S  &  M O R E

• Have your own logo/artwork? Turn it into an Embosser by following this link:
https://www.etsy.com/ie/listing/479149770/custom-logo-embosser-stamp-custom

• Shop Foil Embosser Stickers here:
https://www.etsy.com/ie/listing/478564630/seal-stickers-foil-stickers-foil-seals 

. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 

Designed by Diane Wisdom | © Heirloom Seals (The Stamp Press Ltd 2014)",active,1655295612,1655295612,1665836412,1613047661,1655295612,1655295612,1644844209,999,19390281.0,-1,https://www.etsy.com/listing/960974023/calligraphy-embossing-seal-monogram,10,False,True,False,True,True,256.0,Please enter your custom details here ...,physical,"['Embosser', 'custom embosser', 'embossing stamp', 'embossing seal', 'wedding stamp', 'wedding invitation', 'embossed stationery', 'wedding gift', 'gift for her', 'wedding stationery', 'wedding monogram', 'embossed monogram', 'calligraphy embosser']","['chrome', 'recycled plastic']",54457900552.0,2.0,4.0,collective,made_to_order,False,,,,,,,False,[],,True,True,en-US,6666,[],[],3000,100,EUR
26,947013432,442300911,27628666,"3D Street Fighter2 Ken Vs Ryu, Ken Stage frame, 3d frame with black methacrylate parts 3-4 mm","Table 3d Street Fighter 2, Ryu Vs Ken, Stage Ryu.

Hand-mounted Shadow box, using 3-4mm black methacrylate parts with the highest quality prints on matte-finished laminated vinyl.

Different separation levels are achieved using transparent methacrylate parts.",active,1655295611,1655295611,1665836411,1613047406,1655295611,1655295611,1613047406,5,,-1,https://www.etsy.com/listing/947013432/3d-street-fighter2-ken-vs-ryu-ken-stage,2,False,True,False,False,False,,,physical,"['shadow box', '3d diorama', 'Geek decoration', 'geek decoration', 'youth fulroom', 'gamer room', 'retro gamer', 'picture 3d', 'super nintendo', 'street fighter', 'Video games', 'Ryu', 'Ken']",[],130412356587.0,3.0,5.0,collective,2020_2022,False,,,,,,,False,[],,True,True,MACHINE_en,1029,[],[],6250,100,EUR
27,1237709414,641665757,35648356,Set of Allah (SWT) and Mohammad (PBUH) Islamic Wall Decor | Ramadan Decoration | Wooden Acrylic Muslim Home Decor | Arabic Calligraphy |,"Set of Allah (SWT) and Mohammad (PBUH) Islamic Wall Decor | Ramadan Decoration | Wooden Acrylic Muslim Home Decor | Arabic Calligraphy |

Sold as a set of 2. Please contact us to purchase a single one of them.

Material: Wood (MDF)

Color: Black, Gold&Silver Acrylic 

Sizes: 

Medium: 12 x 12 inches | 30 x 30 cm
Large    : 16 x 16 inches  | 40 x 40 cm
XLarge :20 x 20 inches | 50 x 50 cm
2XLarge:24 x 24 inches | 60 x 60 cm

Depth/Thickness: 6 mm for black colors / 7mm for gold/silver acrylic ones 

Only a few nails will be enough to hang the decors.  

Easy to hang. 

3D art enriches your home decor.",active,1655295604,1655295604,1665836404,1655295604,1655295606,1655295606,1655295604,41,,-1,https://www.etsy.com/listing/1237709414/set-of-allah-swt-and-mohammad-pbuh,0,False,True,False,True,True,256.0,"Please type your phone number for shipping purpose.

(it will not be used for marketing purposes)",physical,"['islamic wall decor', 'muslim home', 'arabic calligraphy', 'ramadan decor', 'eid gift', 'quran verses', 'islamic', 'Muslim Gift', 'for muslims', 'islamic wall art', 'ALLAH', 'Mohammad']",['Wooden Acrylic'],172888917834.0,1.0,3.0,i_did,2020_2022,False,,,,,,,False,[],,True,True,en-US,1027,[],[],6100,100,USD
28,607204068,157609118,17890159,"Work Watercolor Swatch Planner Stickers for Erin Condren, Happy Planner, Bullet Journal, Hobonichi, Plum Paper with 44 Calligraphy Stickers","Use these work planner stickers to liven up you planner layout any week of the year! 

- These stickers are approximately 1&quot; wide and 0.5&quot; tall.
- They are offered only on PREMIUM MATTE sticker paper at the moment.

+++ We ship with recycled packaging! +++",active,1655295565,1655295565,1665836365,1528995486,1655295565,1655295565,1640999899,580,24864448.0,-1,https://www.etsy.com/listing/607204068/work-watercolor-swatch-planner-stickers,1654,False,True,False,False,False,,,physical,"['planner sticker', 'planning', 'pretty planning', 'planning sticker', 'cursive', 'calligraphy', 'erin condren', 'happy planner', 'watercolor', 'swatch', 'rainbow', 'work', 'shift']",['Paper'],57494023946.0,2.0,5.0,i_did,made_to_order,False,,,,,,,False,[],,True,True,en-US,1326,[],[],400,100,USD
29,1177106760,452520496,28290709,dtf DTF (direct to film) best ink  black cyan  mag. yellow  2 white dtf ink  made in usa,".best DTF (direct to film) best ink  
black cyan  mag. yellow  2 white dtf ink  made in usa

100 ml each bottle",active,1655295543,1655295543,1665836343,1646501366,1655295543,1655295543,1650319210,58,,-1,https://www.etsy.com/listing/1177106760/dtf-dtf-direct-to-film-best-ink-black,4,False,True,False,False,False,,,physical,"['dtfprinter', 'dtf', 'transfer', 'filmprinter', 'dtf pet', 'fabricprinting', 'directtofilmprinting', 'directtofilmprinter', 'directtofilm', 'inklots dtf', 'white dtf', 'black dtf', 'xp15000 dtf']",[],170704950153.0,1.0,1.0,collective,2020_2022,False,16.0,oz,8.0,6.0,8.0,in,False,[],,True,True,en-US,6414,[],[],995,100,USD
30,1225735755,634612984,35567963,"Stickers, Vinyl Lettering, Calligraphy Stickers, Name Vinyl Stickers, Stickers for Glass, Personalized Stickers","Beautiful personalized self-adhesive vinyl stickers / stickers / label with your desired text. Choose the font, color and size for your lettering.

The stickers are perfect for personalizing gift boxes, jars, bottles, storage jars, notebooks, place cards, etc.
On different occasions such as birthday, wedding, birth, baptism, Christmas, bachelorette party, etc., you can design unique unique pieces with your stickers.
Let your creativity run wild.

Contact me if you have any questions or if you have special requests (e.B. your desired font or color is missing) or for larger orders.

Here&#39;s how to order your sticker:
1. Select the height of the sticker (please pay attention to the number of characters)
2. Choose the color
3. Write in the personalization box:
- your desired text
- the font (choose between 1 and 44)
- Desired colour in matt or glossy
- and if necessary, the maximum length of your sticker
4. Specify the quantity of stickers you want to order.

Important information about the size of your sticker:
Depending on the font, the initial letters are slightly larger, your ordered font size depends on the height of the initial letter.
If your sticker does not exceed a certain length, please leave me information in the personalization field. Please note that the lettering cannot be longer than 28 cm.

The stickers can be applied to smooth surfaces (e.B paper, glass, cardboard, plastic, metal, wood), but not on clothing!
Not dishwasher safe!

Please check if the spelling is correct!
Personalized orders are excluded from exchange or return

Of course, you only pay the postage fee once if you order up to 15 stickers with one order.

Please note: The fonts 1 and 15 can only be ordered from a height of 5 cm and the font 33 from 3 cm!",active,1655295540,1655295540,1665836340,1651490017,1655295540,1655295540,1654596083,108,,0,https://www.etsy.com/listing/1225735755/stickers-vinyl-lettering-calligraphy,110,False,True,False,True,True,256.0,"Gib hier Folgendes ein:
1. den gewünschten Schriftzug z.B. Name (max. 1 Wort je Sticker, Näheres siehe unter Produktdetails) 
2. Schriftart (wähle zwischen 1 und 44)
3. Farbe in matt oder glänzend?
4. ggf. max. Länge des Aufklebers",physical,"['Stickers for DIY made of vinyl', 'personalized stickers', 'Vinyl Sticker Desired Name', 'Sticker with desired text', 'self-adhesive sticker name', 'handmade sticker name', 'Self-adhesive name sticker', 'Stickers for glasses', 'Stickers for place card', 'Sticker waterproof']",[],173527434263.0,1.0,2.0,i_did,made_to_order,False,,,,,,,False,[],,True,True,MACHINE_en,6241,[],[],120,100,EUR
31,196850175,6182818,8148178,"Rainbow Card, colorful greeting, original watercolor card, Everything Is Going To Be OK Card + blank envelope. Rainbow Colour Raindrops","Cheer up (your loved ones) with this watercolour hand made encouragement card.
Size: 5&quot; x 7&quot; (12.5 x 17.5 cm).
Plenty of space for a personal message inside.

Professionally laser printed on acid free linen paper.
Each card is hand signed by me on the back.

Please convo me to personalize the envelopes (if you wish).",active,1655295528,1655295528,1665836328,1405703814,1655295528,1655295528,1614642795,77,15379327.0,-1,https://www.etsy.com/listing/196850175/rainbow-card-colorful-greeting-original,50,True,False,True,False,False,,,physical,"['Calligraphy', 'Stationery', 'Paper Goods', 'Rainbow', 'Rain', 'OK', 'Encouragement', 'Everything is OK', 'Cheering up', 'colourful raindrops', 'watercolour card', 'greeting card', 'freehand drawing']","['paper', 'ink', 'watercolour']",4687286798.0,1.0,2.0,i_did,2010_2019,False,,,,,,,False,['Folk'],,False,True,en-US,1264,[],[],400,100,CAD
32,817973568,189546243,19028605,"Turkey SVG, Turkey Bundle SVG, Turkey Silhouette, Turkey Clipart, Digital File, Cricut Svg file, Instant download","Turkey, Turkey SVG, Turkey Bundle dxf, Turkey Bundle, Turkey bundle SVG, Cricut Designs, Silhouette Design instant DIGITAL DOWNLOAD file to be cut out with an Silhouette or other electronic cutting machine that accepts one of the following file formats: svg jpeg pdf png eps dxf. Thankful SVG, Thanksgiving SVG, Turkey SVG, Shirt, Blessed, Season, Fall, Autumn, Sign, Quote, Holiday, Silhouette Cricut Explore Cut File

File Format : 6 File Format are Available.
SVG - JPG - DXF - PDF - PNG - Ai - EPS

- WHAT YOU RECEIVE?

You will receive 4 zip file including:

23 SVG Files (for vectors software)
23 AI Files
23 EPS Files
23 DXF File
23 PDF File
22 PNG Files (high resolution and transparent background)
22 JPG Files
1 Help File



How its work:

This listing is for a digital file ONLY. Not for a physical product. Once you will complete purchase, files are ready to download and it just up to 5 mins to complete all process.


Features :

Use our files for Silhouette, Cricut and other cutting software to make iron-on decals, prints, shirts, wall decals and more! Files can be used as clip art for scrap Turkey and other applications! and use any other Printing Media.

Easy Use for Card making, T-Shirt Design, & stationery, Collage, Drawing & drafting, Party & gifting, Scrap Turkey

These digital clip art files can be used for:

⦿ Scrap Turkey

⦿ Cut machines

⦿ Vinyl decals, stickers

⦿ Clothes printing

⦿ Printable decoration

⦿ Cards & Invitation design

⦿ Iron-on Transfer

⦿ Engraving

• Vinyl decals for mugs, acrylic blanks, tumblers, glasses, etc.
• HTV decals for T-shirts, pillows, tote bags, garden flags, towels, etc.
• Vinyl stencils for wood signs, canvas art, etc.
• Cutouts for scrap Turkey, paper crafts, greeting cards etc.


DO NOT RESELL OR SHARE THIS FILE WITH OTHERS. ALL COPY RIGHTS RESERVED BY OWNERS.
USES ONLY FOR PERSONAL AND SMALL BUSINESS OWNERS.",active,1655295508,1655295508,1665836308,1593498877,1655295508,1655295508,1653192165,431,28296611.0,-1,https://www.etsy.com/listing/817973568/turkey-svg-turkey-bundle-svg-turkey,64,False,True,True,False,False,,,download,"['Turkey SVG', 'Turkey dxf', 'Turkey eps', 'svg for Signs', 'sign svg', 'Turkey svg Bundle', 'Turkey Cricut', 'Turkey Decal', 'Turkey Vinyl', 'Turkey Silhouette', 'Turkey Vector', 'Turkey Transfer', 'Turkey Template']","['ai', 'svg', 'eps', 'pdf', 'png', 'jpg', 'dxf', 'Scrap Turkey', 'Cut machines', 'Vinyl decals', 'stickers', 'Clothes printing', 'Printable decoration']",,,,i_did,2020_2022,False,,,,,,,False,[],4 ZIP,False,True,en-US,6617,[],[],399,100,USD
33,899260648,371966164,25597378,"Kids Names, Birthday Personalised plaque, Brush Deco Plate ,28 cm*10 cm Wallpaper, Creative Lettering, Name painting art, baby Birthday Gift","Personalised Gift. I Paint name/s word/s on glossy paper.Each letter is drawing, mediterranean style.Delimit your space with your Name. Personalize your home,wall,door,office or classroom. Your child Will develop his imagination.Add The note to seller in The platform link-colours.Do you want,boys or girls, or Black White Colours. Girls Colours have more red,violet and Pink Colours(view image sample)
I make till 8 letters(MAX) On size 28 cm*10 cm*1 cm
Ordinary mail,shipping gratis-10-20 Days
Thank you for your trust",active,1655295502,1655295502,1665836302,1606510427,1655295502,1655295502,1655054772,80,37008788.0,-1,https://www.etsy.com/listing/899260648/kids-names-birthday-personalised-plaque,21,False,True,False,True,True,9.0,"Enter The Name/s Word/s you want Please. I paint,Till 8 letters on this size of glossy paper (28 cm*10 cm)",physical,"['letter brush art', 'Name art wall decor', 'Name hand painting', 'Name creative art', 'Kreative name art kunst', 'Custom hand lettering', 'Nursery name brush art', 'Schriftzug Name art', 'Kreative Geschenke', 'Kids Personalised Gift', 'Birthday Personalize Gift', 'Name Painting', 'Birthday Personalised Plaque']",[],153525444662.0,5.0,10.0,i_did,made_to_order,False,,,,,,,False,[],,True,True,MACHINE_en,1027,[],[],999,100,EUR
34,739400787,39566966,8782363,Complete monogram frame and font - Towel & Plush Fabrics  #941,"See more designs: www.etsy.com/shop/FabricModern

Complete Bundle

This is a complete monogram set with alphabet and frame already set for you. It has knockdown stitches for use on towels and plush fabrics. Each letter is included already set in the monogram frame and sized appropriately for the frame. 

This fits in a 4x4 (100mm x 100mm) hoop

Sewing order is knockdown, inner satin frame, letter, outer satin frame.

**PLEASE READ: The first stitching is the knockdown underlay. The thread for this should match the towel and then the main design done in whatever color you want.  There is a thread change between. You can skip the first thread color for non plush fabrics.

The following formats are included in the zip file:
DST, EXP, HUS, JEF, PES, SEW ,VIP ,VP3, XXX

*BX is not included since this is a complete monogram and you don&#39;t need to add the letters.. 

Please note that this is an embroidery machine file. You must have an embroidery machine and a way to transfer the design to your machine in order to use this.

YOUR SATISFACTION IS VERY IMPORTANT
All my designs are sew tested. If you have a problem, please message me.

INSTANT DOWNLOAD
This is an instant download. Once payment is processed, you will receive a link. If you delete the email, no worries, access your files through your purchases page.

RESIZING & MODIFICATION
Please don&#39;t resize or modify the design, it almost always causes stitch out problems.

ADDING BORDERS AND CUSTOM MONOGRAMS
To combine fonts with other designs, you will need some type of embroidery editing software.

USE OF DESIGNS
Each design is created and copyrighted by me. Please don&#39;t copy, share or sell my digitized embroidery designs. Each design represents many hours of work.

REFUNDS
Please read the listing carefully. This is a final sale due to the electronic nature of this listing.

If you have any questions, please feel free to hit the &quot;Ask a question&quot; button. I will respond within 24 hours at the latest. Usually I&#39;m really fast.

Thank you so much!",active,1655295484,1655295484,1665836284,1569372805,1655295484,1655295484,1630356114,17,23943289.0,-1,https://www.etsy.com/listing/739400787/complete-monogram-frame-and-font-towel,107,False,True,True,False,False,,,download,"['embroidery design', 'machine embroidery', 'embroidery font', 'embroidery alphabet', 'modern monogram', 'embroidery designs', 'embroidery file', 'monogram border', 'monogram frame', 'Towel embroidery', 'modern vine', 'calligraphy monogram', 'monogram bundle']","['Embroidery Design', 'DST', 'EXP', 'HUS', 'JEF', 'PES', 'SEW', 'VIP', 'VP3', 'XXX', 'Embroidery Machine']",,,,i_did,2020_2022,False,,,,,,,False,['High Fashion'],1 ZIP,False,True,en-US,6343,[],[],550,100,USD
